##############################
Log started on 11/6/2025 1:58:25 AM

11/6/2025 1:59:10 AM: : Owner 0x152C3 "NickCage" ('Admin') used command 'buildworld '
11/6/2025 4:56:12 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:20 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:27 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:27 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:31 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:35 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:38 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:43 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:56:51 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:56:58 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:04 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:57:06 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:06 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:07 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:15 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:20 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:25 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:31 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:40 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:41 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:57:49 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:01 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:05 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:12 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:18 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:21 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/6/2025 4:58:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:33 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/6/2025 4:58:35 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:37 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:43 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:58:46 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:59:02 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:59:18 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:59:24 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 4:59:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 4:59:47 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
11/6/2025 4:59:49 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 4:59:56 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:00:28 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:00:33 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:00:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:00:40 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:00:41 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:00:46 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:00:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:00:52 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:00:52 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:00:57 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:01:05 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:01:08 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:01:10 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:01:12 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:01:14 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:01:16 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:01:17 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:01:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:01:21 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:01:42 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:01:46 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:01:51 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:01:55 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:01:58 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:01:59 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:04 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:10 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:15 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:23 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:30 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:33 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:40 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:02:43 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:52 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:54 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:02:57 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:03:01 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:03:02 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:03:09 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:03:26 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:03:40 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:07 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:04:15 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:04:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:25 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:29 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:04:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:33 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:37 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:04:43 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:04:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:05:01 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:05 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:05 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:06 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:11 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:05:16 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:05:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:05:23 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eapocalypse '
11/6/2025 5:05:27 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:30 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:40 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:05:41 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:05:45 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:05:45 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:05:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:05:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:05:52 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:05:54 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:05:54 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:55 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:05:59 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:11 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:23 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:06:27 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:06:29 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:06:32 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:06:34 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:06:35 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:35 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:44 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:06:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:06:53 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:06:54 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:07:00 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:07:03 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:07:04 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:07:05 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:07:10 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:07:11 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:07:13 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:07:14 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:07:15 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:07:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:07:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:07:51 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:07:57 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:13 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:19 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:24 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:31 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:31 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:08:36 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:37 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:41 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:43 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:46 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:08:48 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:08:49 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:08:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:09:04 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:09:12 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
11/6/2025 5:09:15 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ecall '
11/6/2025 5:09:30 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:33 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/6/2025 5:11:39 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:11:42 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:11:45 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:11:47 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:11:49 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebolt '
11/6/2025 5:11:49 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:50 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:51 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
11/6/2025 5:11:55 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ecall '
11/6/2025 5:11:57 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ecall '
11/6/2025 5:12:06 AM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
11/6/2025 5:12:08 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'unhide '
11/6/2025 5:12:10 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') unhiding 0x1 "Dungeon Master" ('Admin')
11/6/2025 5:13:13 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/6/2025 5:13:21 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'save '
##############################
Log started on 11/6/2025 5:20:39 AM

