##############################
Log started on 10/23/2025 3:00:24 AM

10/23/2025 3:01:04 AM: : Owner 0x152C3 "NickCage" ('Admin') used command 'buildworld '
10/23/2025 4:17:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:08 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:09 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:12 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:14 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:34 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:35 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:42 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:17:42 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:43 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:17:43 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:17:45 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:17:47 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:17:48 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:17:50 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:18:02 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:03 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:19 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:20 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:26 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:29 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:18:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:18:31 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:18:32 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:33 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:34 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:35 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:43 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:44 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:51 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:55 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:56 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:57 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:18:59 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:01 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:06 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:09 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:10 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:12 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:13 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:19 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:21 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:26 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:30 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:19:31 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:32 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:19:33 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:34 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:34 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:19:38 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:39 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:42 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:43 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:19:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:52 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:19:54 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:19:58 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:19:59 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:00 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:20:00 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:01 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:02 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:13 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:13 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:17 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:21 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:22 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:29 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:31 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:34 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:37 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:39 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:43 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:20:50 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:52 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:53 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:55 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:20:57 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:04 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:05 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:07 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:08 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:21 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:23 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:24 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:25 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:28 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:28 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:30 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:32 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:21:32 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:33 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:42 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:21:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:22:11 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:15 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:17 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:24 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set2 '
10/23/2025 4:22:26 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set1 '
10/23/2025 4:22:31 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:35 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:36 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:40 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:42 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:43 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:45 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:48 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:22:50 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:22:53 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set5 '
10/23/2025 4:23:03 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:06 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:11 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:17 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:20 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:44 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:23:46 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:24:02 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:24:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:24:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:24:58 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:24:59 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:12 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:15 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:18 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:19 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:21 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:22 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:24 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:25 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:26 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:28 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:25:29 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:26:09 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:26:10 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:26:28 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:26:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:26:36 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:06 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:27:08 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:13 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:16 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:30 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:32 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:36 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:40 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:44 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:48 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:49 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:53 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:27:59 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:02 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:15 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:18 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:19 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:21 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:22 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:26 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:28 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:31 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:33 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:35 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:37 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:39 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:28:51 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:52 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:54 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:55 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:57 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:28:58 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:29:00 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:29:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:29:06 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:29:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:29:27 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:28 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:37 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:38 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:40 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:41 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:43 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:44 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:46 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:29:47 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:02 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:05 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:11 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:13 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:14 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:16 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:45 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:30:46 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:30:56 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:30:57 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:07 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:14 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:29 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:37 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:40 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:57 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:31:59 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:00 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:03 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:04 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:08 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/23/2025 4:32:09 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:31 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:35 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:37 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:53 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:53 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set2 '
10/23/2025 4:32:54 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:56 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/23/2025 4:32:57 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set2 '
10/23/2025 4:32:58 AM: 189.4.105.249: Player 0x12214 "Estel" ('Tetel') used command 'set3 '
10/23/2025 4:33:03 AM: 170.245.103.164: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
