##############################
Log started on 10/31/2025 10:25:00 AM

10/31/2025 10:25:48 AM: : Owner 0x152C3 "NickCage" ('Admin') used command 'buildworld '
10/31/2025 12:02:22 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:23 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:23 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:23 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:25 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:25 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:25 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:25 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:25 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:31 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:02:33 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:03:17 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
10/31/2025 12:03:29 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:03:32 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:03:36 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:03:44 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:03:45 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:03:47 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:03:48 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:03:51 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:03:52 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:03:52 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:04 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:05 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:07 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:08 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:09 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:10 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:11 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:12 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:12 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:04:13 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:15 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:15 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:04:26 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:04:31 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:04:43 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:43 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:43 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:44 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:45 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:04:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:48 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:48 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:49 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:04:51 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:04:51 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:52 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:53 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:54 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:04:54 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:56 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:04:56 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:04:57 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:04:59 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:05:00 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:05:02 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:02 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:05:03 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:04 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:05 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:05:06 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:07 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:16 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:19 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:20 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:21 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:22 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:23 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:30 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:31 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:31 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:32 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:05:32 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:37 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:37 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:37 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:38 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:38 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:39 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:40 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:40 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:41 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:41 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:42 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:42 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:42 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:43 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:44 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:44 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:45 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:47 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:47 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:05:47 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:47 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:48 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:52 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:53 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:54 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:56 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:56 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:05:57 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:58 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:58 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:58 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:59 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:59 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:59 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:05:59 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:00 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:01 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:01 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:01 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:06 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:07 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:09 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:11 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:12 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:13 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:14 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:16 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:06:17 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:18 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:19 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:21 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:23 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:24 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:24 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:26 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:27 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:28 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:29 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:29 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:06:33 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'teleport '
10/31/2025 12:06:33 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:06:35 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:06:42 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:07:03 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:07:08 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:07:11 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:07:14 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:07:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:07:58 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:08:02 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:08:04 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:08:33 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:08:54 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:08:59 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:09:00 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:09:03 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:09:06 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:09:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:09:25 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:09:28 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:09:33 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:09:36 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:09:38 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:09:42 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:09:46 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:10:07 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:10:28 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:10:32 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:10:35 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:10:37 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:10:46 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:10:58 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:11:15 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:11:17 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:11:18 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:11:28 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:11:32 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:11:34 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:12 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:14 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:18 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:34 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:46 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:50 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:54 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:12:57 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:00 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:03 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:13:06 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:13:10 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:13:26 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:33 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:35 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:13:38 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
